,2,Sim le,GUTIERREZ RICARDO,3001,3029
,2,Sim le,GUTIERREZ RICARDO,3031,3099
,2,Sim le,GUTIERREZ RICARDO,3101,3150
,2,Sim le,GUTIERREZ RICARDO,3102,3199
,2,SiM le,GUTIERREZ RICARDO,3201,3299
,2,Sim Ie,GUTIERREZ RICARDO,3202,3250
,2,Sim le,GUTIERREZ RICARDO,3252,3399
,2,Simule,GUTIERREZ RICARDO,3302,3449
,2,Sim le,GUTIERREZ RICARDO,3451,3499
,2,Sim /e,GUTIERREZ RICARDO,3501,3599
,2,Sim le,GUTIERREZ RICARDO,3601,3699
5,2,Simple,GUTIERREZ RICARDO,3602,3670
5,2,Sima le,GUTIERREZ RICARDO,3672,3700
5,2,Simble,GUTIERREZ RICARDO,3881,3999
5,2,Sim le,GUTIERREZ RICARDO,3901,3999
,2,Sim le,GUTIERREZ RICARDO,4001,4099
,2,Sim le,GUTIERREZ RICARDO,4101,4151
,2,Sim le,GUTiERREZ RICARDO,4153,4199
,2,Sim le,GUTIERREZ RICARDO,4201,4223
,2,Sim le,GUTIERREZ RICARDO,4225,4249
,2,Sim !e,HABANA,3701,4300
,2,Sim le,HAITI,3901,4200
,2,Simple,HAWAI,3001,3100
,2,Sim le,HELGUERA,901,1200
,2,Sim le,HELGUERA,2501,3000
,2,Sim le,HELGUERA,3087,3490
,2,Sim le,HELGUERA,3501,3700
5,2,Sim le,hinojo,4701,4800
,2,Sim le,homero,601,1300
,2,Sim le,hudson,4101,4700
,1,Pro resiva,hugo victor,1,150
,2,SiM le,hugo victor,251,460
,2,Sim le,hugo victor,501,1752
,2,Sim le,hugo victor,1751,2200
,2,Sim le,hugo victor,2101,2230
,2,Sim •?e,hugo victor,2201,2950
,2,Sim ile,humaita,6601,7150
,2,Sim le,humaita,7171,7300
,2,Sim le,hungria,901,1200
,1,Pro resiva,ibarrola,6301,6454
,1,Pro resiva,ibarrola,6451,6790
,2,Sim • le,ibarrola,6601,7000
,1,Pro resiva,ibarrola,7001,7300
,2,Sim • !e,ibarrola rodrigo de,3101,3550
,2,Sim • le,indio,2501,2600
,1,PrO resiva,irigoyen,1,85
,1,Pro resiva,irigoyen,72,150
,2,Sim le,irigoyen,151,400
,2,Sim le,itaqui,6101,7000
,,,,,
,2,Simple,LA CAUTIVA,301,600
5,2,Simple,LA CORDILLERA,1101,1300
5,2,Simple,LA HUERTA,6801,7000
5,2,Simple,LA MADRESELVA,6901,7000
5,2,Simple,LA NIÑA,1601,1700
5,2,Simple,LA PINTA,1601,1700
5,2,Simple,LA SANTA MARIA,1601,1700
5,1,Progresiva,LA SELVA,4001,4100
5,1,Progresiva,LACARRA,1,375
5,1,Progresiva,LACARRA,352,400
5,2,Simple,LACARPA,401,700
5,2,Simple,LACARRA AV.,701,1000
5,2,Simple,LAGRANGE,1201,1300
5,2,Simple,LAGUNA,301,900
5,1,Progresiva,LAMARCA EMILIO,1,800
5,2,Simple,LAMARCA EMILIO,801,1100
5,2,Simple,LAMARCA EMILIO,2401,3700
5,2,Sim3le,LARGUIA CARLOS CADETE,501,600
5,2,Simple,LARRAÑAGA DAMASO,501,1000
5,2,Simule,LARRAYA,1501,1541
5,2,Simple,LARRAYA,1540,11600
5,2,Simple,LARRAYA,3701,4300
5,1,Progresiva,LARRAzABAL,101,200
5,2,Simple,LARRAZABAL,201,400
5,2,Simple,LARRAZABAL,3701,3753
5,2,Simple,LARRAZABAL,3752,3820
5,2,Simple,LARRAZABA_,3805,4060
5,2,Simple,LARRAZABAL,4053,4300
,"0,2",Simple,LARRAZABAL AV.,401,1300
5,2,Simple,LARPOOUE DE ROFFO ELFNA,4701,4800
5,1,Progresiva,LAS BASES,101,200
5,2,Sirr ple,LAS BASES,201,600
5,2,Simple,LAS COLONIAS,2101,2300
5,1,Progresiva,LAS TUNAS,11101,11200
5,2,Simple,LASCANO,5001,5700
5,2,Simple,LAURELES ARGENTINOS,5001,5100
5,2,Simple,LAVAISSE BENJAMIN J.,3801,3900
5,1,Progresiva,LEGUIZAMON MAFITIN'ANO,1,200
5,2,Simple,LEGUIZAMON MARTINIANO,201,703
5,2,Simple,LEGUIZAMON MARTINANO,4001,4700
5,2,Simple,LEONES,1401,1500
,1,Progresiva,LEOPARDI,1,200
-,2,Simple,LEOPARDI,201,340
,2,Simple,LEOPARDI,337,550
5,2,Simple,LNCO_N AV.,3501,3556
5,2,Simple,LISTA RAMON CORONEL,5001,5700
5,2,Simple,LLAVALLOL,2401,3002
5,2,Simple,LLAVALLOL,3001,3100
,,,,,
,,Simple,LLAVALLOL,3281,3700
5,1,Progresiva,LOBERIA,1,200
5,2,Simple,LOPE DE VEGA,301,600
5,2,Simple,LOPEZ JUAN PABLO,3301,3700
5,2,Simple,LOPEZ VICENTE FIDEL,1801,2100
5,2,Simple,LOS PIRINEOS,1301,1400
5,2,Simple,LOS RECUERDOS,301,600
5,2,Simple,LOZANO PEDRO,2801,3800
5,2,Simple,LOZANO PEDRO,5001,5031
5,2,Simple,LOZANO PEDRO,5101,5135
,2,Simple,LOZANO PEDRO,5122,5165
5,2,Simple,LOZANO PEDRO,5142,5181
5,2,Simple,LOZANO PEDRO,5160,5242
5,2,Simple,LOZANO PEDRO,5231,5351
5,2,Simple,LOZANO PEDRO,5350,5369
5,2,Simple,LOZANO PEDRO,5368,5700
5,2,Simple,MAGARIÑOS CERVANTES A.,4801,5500
5,2,Simple,MALDONADO,5401,5500
5,1,Progresiva,MANZONI,101,200
5,2,Simple,MANZONI,201,400
5,2,Simple,MAR DEL PLATA,901,1100
5,2,Simple,MARTIN FIERRO,5301,5700
5,1,Progresiva,MARTINEZ CASTRO,201,300
5,2,Simple,MARTINEZ CASTRO,301,800
5,2,Simple,MARTINEZ JUAN ESTEBAN,2001,2400
5,2,Simple,MARTINEZ MATEO J.,5201,5300
5,2,Simple,IVIATURANA JOSE DE,5001,5100
5,2,Simple,MBURUCUYA,6801,7000
5,1,Progresiva,MEDINA,1,200
5,2,Simple,MEDINA,201,275
5,2,Simple,MEDINA,262,800
5,2,Simple,MELINCUE,2801,2950
5,2,Simple,MELINCUE,3001,3800
5,2,Simple,MELINCUE,5001,5063
5,2,Simple,MELINCUE,5052,5126
5,2,Simple,MELINCUE,5121,5148
5,2,Simple,MELINCUE,5133,5520
5,2,Simple,MELINCUE,5501,5600
5,2,Simple,MELO Virrey,901,1000
5,2,Simple,MENENDEZ Y PELAYO,301,400
5,1,Progresiva,MERCEDES,1,80
5,2,Simple,MERCEDES,81,100
,2,Simple,MERCEDES,942,1200
5,2,Simple,MERCEDES,3751,4550
5,1,Progresiva,MILTON,1,200
5,2,Simple,MILTON,201,500
5,1,Procresiva,MIRALLA,1,200
5,2,Simple,MIRALLA,201,770
,,Simple,MIRALLA,801,1500
,,,,,
,2,Simple,MIRANDA,5001,5399
5,2,Simple,MIRANDA,5382,5423
5,"2
2",Simple,MIRANDA,5402,5449
5,,"_
Simple",MIRANDA,5428,5660
5,2,Simple,MIRANDA,5651,5700
5,2,Simple,MISTRAL GABRIELA,4121,4300
5,2,".
Simple",MOCTEZUMA,901,1200
5,1,Progresiva,MOLIERE,1,100
5,2,Simple,MOLIERE,101,150
5,2,Simple,MOLIERE,201,500
5,2,Simple,MOLIERE,601,2100
5,2,Simplo,MOLIERE,2201,2899
5,2,"Simple
,",MOLIERE,2801,3100
5,1,Progresiva,MONROE,2801,2900
5,1,Progresiva,MONTIEL,1,400
5,2,Simple,MONTIEL,401,469
5,2,Simple,MONTIEL,428,600
5,2,Simple,MONTIEL,4701,5400
5,2,Simple,MORAN PEDRO,3701,4200
5,2,Simple,MORAN PEDRO,5001,5150
5,2,Simple,MORAN PEDRO,5152,5234
,2,Simple,MORAN PEDRO,5233,5550
,2,Simple,MORENO :NRIQUE B.,401,500
,1,Progresiva,MORET°,1,200
5,2,Simple,MORET°,201,270
5,2,Simule,MORETO,255,1000
5,1,Progresiva,MORON,3301,3800
5,2,Simple,MORON,3801,4733
5,2,Simple,MORON,4730,5200
,2,ample,MOSCLI,5301,5400
5,1,Progresiva,MOZART,1,200
5,2,Simple,MOZART,201,520
5,2,Simple,MOZART,513,1100
5,2,Simple,MURA1 URE,4801,5400
5,1,Progre&va,MURGUIONDO,1,200
5,2,Simple,MUP.GUION DO,201,300
5,2,Simple,MURGUIONDO,251,349
5,2,Simple,MURGUIONDC,328,378
5,2,Simple,MURGUIONDO,369,600
5,2,Simple,MURGUIONDO,4001,4162
5,2,Simple,MURGUlONDO,4151,4800
5,2,Simple,MUZILLI CAROLINA,5401,6000
5,2,Simple,NACIONES UNIDAS,2701,3000
5,2,Simple,NAMUNCURA,2201,2403
5,2,Simple,NAVARRO,2801,3900
5,2,Simule,NAVARRO,5001,5164
5,2,Simele,NAVARRO,5151,5176
5,2,Simple,NAVARRO,5167,5254
,,,,,
,2,Simule,NAVARRO,5253,5300
5,2,Simule,NAZARRE,2801,3100
,2,Simule,NAZARRE,5026,5131
5,2,Sim le,NAZARRE,5122,5149
5,2,Simule,NAZARRE,5142,5249
5,2,Simule,NAZARRE,5242,5700
5,2,Simule,NOGOYA,2801,2900
5,2,Sim ele,NOGOYA,3101,3700
5,2,,NOGOYA,3681,3718
5,2,Sim te,NOGOYA,3701,3750
5,2,Simule,NOGOYA,3735,3800
5,2,Simple,NOGOYA,5001,5700
5,2,Simule,NUEVA YORK,3701,4300
5,2,Simule,NUEVA YORK,5001,5177
5,2,Simule,NUEVA YORK,5176,5285
5,2,Simule,NUEVA YORK,5254,5300
5,2,Simule,O'HIGGINS,4001,4100
5,1,Pro resiva,OLIDEN,1,200
5,2,Simule,(DUDEN,201,700
5,2,Sim le,OLIDEN,3901,4600
5,1,Pro resiva,OLIVEFtA AV.,1,100
5,1,Pro resiva,OLIVIER',1,99
5,1,Pro resiva,OLIVIER',96,100
5,2,Simule,OLIVIERI,101,400
5,2,Sim le,OLIVOS,5601,5700
,1,Pro resiva,OLMOS JUAN FRANCISCO,1,100
,2,Simule,OLMOS JUAN FRANCISCO,101,300
5,2,Simule,OSLO,1201,1400
5,2,Sim le,OTTAWA,2901,3000
5,2,Simule,PADRE FAHY,2701,2900
5,1,Pro resiva,PAEZ,3201,3400
5,2,Sim le,PALLIERE JUAN LEON,1301,1500
5,2,Sim le,PALMAR,6401,7000
5,1,Pro resiva,PALMAR,7001,7300
5,2,Simule,PAREJA,3701,4300
5,2,Sim le,PASO DE LOS LIBRES,2401,2600
5,1,Pro resiva,PATRON,5301,5600
